resource_code,name,type,category,unit,price_avg,price_min,price_max,price_median,price_variants,currency,avg_cost_per_use,avg_qty_per_use,usage_count,used_in_work_items,parent_category,parent_collection,parent_department,parent_section
TOS26_PR.P61.079.003,"PRODUKTY DO INSTALACJI ELEKTRYCZNYCH: SZAFY ELEKTRYCZNE (STOLARSKIE I URZĄDZENIA) (opis zaktualizowany w publikacji Cennika 2024) | Obiekt: Wyłączniki magnetotermiczne różnicowoprądowe modułowe Cechy: - typ AC w krzywej C; - zdolność wyłączania 4,5kA. Użycie: instalacja s",Material,General,cad,275.99,275.99,275.99,275.99,1,PLN,275.99,1.0,1,1,IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - ELEKTRYCZNE / SPECJALNE / DO KOMUNIKACJI: brak,Elektryczne
TOS26_PR.P61.079.002,"PRODUKTY DO INSTALACJI ELEKTRYCZNYCH: SZAFY ELEKTRYCZNE (STOLARSKIE I URZĄDZENIA) (opis zaktualizowany w publikacji Cennika 2024) | Obiekt: Wyłączniki magnetotermiczne różnicowoprądowe modułowe Cechy: - typ AC w krzywej C; - zdolność wyłączania 4,5kA. Użycie: instalacja s",Material,General,cad,275.99,275.99,275.99,275.99,1,PLN,275.99,1.0,1,1,IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - ELEKTRYCZNE / SPECJALNE / DO KOMUNIKACJI: brak,Elektryczne
TOS26_PR.P61.079.001,"PRODUKTY DO INSTALACJI ELEKTRYCZNYCH: SZAFY ELEKTRYCZNE (STOLARSKIE I URZĄDZENIA) (opis zaktualizowany w publikacji Cennika 2024) | Obiekt: Wyłączniki magnetotermiczne różnicowoprądowe modułowe Cechy: - typ AC w krzywej C; - zdolność wyłączania 4,5kA. Użycie: instalacja s",Material,General,cad,284.1,284.1,284.1,284.1,1,PLN,284.1,1.0,1,1,IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - ELEKTRYCZNE / SPECJALNE / DO KOMUNIKACJI: brak,Elektryczne
TOS26_PR.P61.052.010,PRODUKTY DO INSTALACJI ELEKTRYCZNYCH: SZAFY ELEKTRYCZNE (STOLARSKIE I URZĄDZENIA) (opis zaktualizowany w publikacji Cennika 2024) | Przedmiot: Wyłączniki automatyczne modułowe Zastosowanie: montaż na szynie DIN Cechy: - krzywa C; - zdolność wyłączania zgodnie z CEI EN 60898;,Material,General,cad,169.31,169.31,169.31,169.31,1,PLN,169.31,1.0,1,1,IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - ELEKTRYCZNE / SPECJALNE / DO KOMUNIKACJI: brak,Elektryczne
TOS26_PR.P61.052.009,PRODUKTY DO INSTALACJI ELEKTRYCZNYCH: SZAFY ELEKTRYCZNE (STOLARSKIE I URZĄDZENIA) (opis zaktualizowany w publikacji Cennika 2024) | Przedmiot: Wyłączniki automatyczne modułowe Zastosowanie: montaż na szynie DIN Cechy: - krzywa C; - zdolność wyłączania zgodnie z CEI EN 60898;,Material,General,cad,127.26,127.26,127.26,127.26,1,PLN,127.26,1.0,1,1,IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - ELEKTRYCZNE / SPECJALNE / DO KOMUNIKACJI: brak,Elektryczne
TOS26_PR.P61.052.008,PRODUKTY DO INSTALACJI ELEKTRYCZNYCH: SZAFY ELEKTRYCZNE (STOLARSKIE I URZĄDZENIA) (opis zaktualizowany w publikacji Cennika 2024) | Przedmiot: Wyłączniki automatyczne modułowe Zastosowanie: montaż na szynie DIN Cechy: - krzywa C; - zdolność wyłączania zgodnie z CEI EN 60898;,Material,General,cad,125.78,125.78,125.78,125.78,1,PLN,125.78,1.0,1,1,IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - ELEKTRYCZNE / SPECJALNE / DO KOMUNIKACJI: brak,Elektryczne
TOS26_PR.P61.052.007,PRODUKTY DO INSTALACJI ELEKTRYCZNYCH: SZAFY ELEKTRYCZNE (STOLARSKIE I URZĄDZENIA) (opis zaktualizowany w publikacji Cennika 2024) | Przedmiot: Wyłączniki automatyczne modułowe Zastosowanie: montaż na szynie DIN Cechy: - krzywa C; - zdolność wyłączania zgodnie z CEI EN 60898;,Material,General,cad,125.67,125.67,125.67,125.67,1,PLN,125.67,1.0,1,1,IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - ELEKTRYCZNE / SPECJALNE / DO KOMUNIKACJI: brak,Elektryczne
TOS26_PR.P61.052.006,PRODUKTY DO INSTALACJI ELEKTRYCZNYCH: SZAFY ELEKTRYCZNE (STOLARSKIE I URZĄDZENIA) (opis zaktualizowany w publikacji Cennika 2024) | Przedmiot: Wyłączniki automatyczne modułowe Zastosowanie: montaż na szynie DIN Cechy: - krzywa C; - zdolność wyłączania zgodnie z CEI EN 60898;,Material,General,cad,120.97,120.97,120.97,120.97,1,PLN,120.97,1.0,1,1,IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - ELEKTRYCZNE / SPECJALNE / DO KOMUNIKACJI: brak,Elektryczne
TOS26_PR.P61.052.005,PRODUKTY DO INSTALACJI ELEKTRYCZNYCH: SZAFY ELEKTRYCZNE (STOLARSKIE I URZĄDZENIA) (opis zaktualizowany w publikacji Cennika 2024) | Przedmiot: Wyłączniki automatyczne modułowe Zastosowanie: montaż na szynie DIN Cechy: - krzywa C; - zdolność wyłączania zgodnie z CEI EN 60898;,Material,General,cad,120.9,120.9,120.9,120.9,1,PLN,120.9,1.0,1,1,IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - ELEKTRYCZNE / SPECJALNE / DO KOMUNIKACJI: brak,Elektryczne
TOS26_PR.P61.052.004,PRODUKTY DO INSTALACJI ELEKTRYCZNYCH: SZAFY ELEKTRYCZNE (STOLARSKIE I URZĄDZENIA) (opis zaktualizowany w publikacji Cennika 2024) | Przedmiot: Wyłączniki automatyczne modułowe Zastosowanie: montaż na szynie DIN Cechy: - krzywa C; - zdolność wyłączania zgodnie z CEI EN 60898;,Material,General,cad,136.01,136.01,136.01,136.01,1,PLN,136.01,1.0,1,1,IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - ELEKTRYCZNE / SPECJALNE / DO KOMUNIKACJI: brak,Elektryczne
TOS26_PR.P61.050.010,PRODUKTY DO INSTALACJI ELEKTRYCZNYCH: SZAFY ELEKTRYCZNE (STOLARSKIE I URZĄDZENIA) (opis zaktualizowany w publikacji Cennika 2024) | Przedmiot: Wyłączniki automatyczne modułowe Zastosowanie: montaż na szynie DIN Cechy: - krzywa C; - zdolność wyłączania zgodnie z CEI EN 60898;,Material,General,cad,63.05,63.05,63.05,63.05,1,PLN,63.05,1.0,1,1,IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - ELEKTRYCZNE / SPECJALNE / DO KOMUNIKACJI: brak,Elektryczne
TOS26_PR.P61.050.009,PRODUKTY DO INSTALACJI ELEKTRYCZNYCH: SZAFY ELEKTRYCZNE (STOLARSKIE I URZĄDZENIA) (opis zaktualizowany w publikacji Cennika 2024) | Przedmiot: Wyłączniki automatyczne modułowe Zastosowanie: montaż na szynie DIN Cechy: - krzywa C; - zdolność wyłączania zgodnie z CEI EN 60898;,Material,General,cad,66.3,66.3,66.3,66.3,1,PLN,66.3,1.0,1,1,IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - ELEKTRYCZNE / SPECJALNE / DO KOMUNIKACJI: brak,Elektryczne
TOS26_PR.P61.050.008,PRODUKTY DO INSTALACJI ELEKTRYCZNYCH: SZAFY ELEKTRYCZNE (STOLARSKIE I URZĄDZENIA) (opis zaktualizowany w publikacji Cennika 2024) | Przedmiot: Wyłączniki automatyczne modułowe Zastosowanie: montaż na szynie DIN Cechy: - krzywa C; - zdolność wyłączania zgodnie z CEI EN 60898;,Material,General,cad,65.08,65.08,65.08,65.08,1,PLN,65.08,1.0,1,1,IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - ELEKTRYCZNE / SPECJALNE / DO KOMUNIKACJI: brak,Elektryczne
TOS26_PR.P61.050.007,PRODUKTY DO INSTALACJI ELEKTRYCZNYCH: SZAFY ELEKTRYCZNE (STOLARSKIE I URZĄDZENIA) (opis zaktualizowany w publikacji Cennika 2024) | Przedmiot: Wyłączniki automatyczne modułowe Zastosowanie: montaż na szynie DIN Cechy: - krzywa C; - zdolność wyłączania zgodnie z CEI EN 60898;,Material,General,cad,65.21,65.21,65.21,65.21,1,PLN,65.21,1.0,1,1,IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - ELEKTRYCZNE / SPECJALNE / DO KOMUNIKACJI: brak,Elektryczne
TOS26_PR.P64.030.070,"Przedmiot: Produkty do instalacji elektrycznych i specjalnych, urządzenia do instalacji telefonicznych i transmisji danych, instalacje domofonowe, wideodomofonowe, TV i CCTV | Przedmiot: Instalacje domofonowe i wideodomofonowe Cechy: miejsca zewnętrzne | Przedmiot: Panel przyciskowy audio Zastosowanie: montaż na ścianie z",Material,General,cad,296.39,296.39,296.39,296.39,1,PLN,296.39,1.0,1,1,IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - ELEKTRYCZNE / SPECJALNE / DO KOMUNIKACJI: brak,Elektryczne
TOS26_PR.P64.030.016,"Przedmiot: Produkty do instalacji elektrycznych i specjalnych, urządzenia do instalacji telefonicznych i transmisji danych, instalacje domofonowe, wideodomofonowe, TV i CCTV | Przedmiot: Instalacje domofonowe i wideodomofonowe Cechy: miejsca zewnętrzne | Przedmiot: Moduł Użycie: przycisk wywoławczy z 8 przyciskami",Material,General,cad,169.25,169.25,169.25,169.25,1,PLN,169.25,1.0,1,1,IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - ELEKTRYCZNE / SPECJALNE / DO KOMUNIKACJI: brak,Elektryczne
TOS26_PR.P64.030.010,"Przedmiot: Produkty do instalacji elektrycznych i specjalnych, urządzenia do instalacji telefonicznych i transmisji danych, instalacje domofonowe, wideodomofonowe, TV i CCTV | Przedmiot: Instalacje domofonowe i wideodomofonowe Charakterystyka: miejsca zewnętrzne | Przedmiot: Moduł foniczny Użycie: wywołanie za pomocą przycisków",Material,General,cad,485.62,485.62,485.62,485.62,1,PLN,485.62,1.0,1,1,IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - ELEKTRYCZNE / SPECJALNE / DO KOMUNIKACJI: brak,Elektryczne
TOS26_PR.P64.029.005,"Przedmiot: Produkty do instalacji elektrycznych i specjalnych, urządzenia do instalacji telefonicznych i transmisji danych, instalacje domofonowe, wideodomofonowe, TV i CCTV | Przedmiot: Szafki naścienne i wbudowane | Przedmiot: Szafka naścienna z dachem przeciwdeszczowym Specyfikacja: 2 moduły",Material,General,cad,404.07,404.07,404.07,404.07,1,PLN,404.07,1.0,1,1,IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - ELEKTRYCZNE / SPECJALNE / DO KOMUNIKACJI: brak,Elektryczne
TOS26_PR.P61.099.032,PRODUKTY DO INSTALACJI ELEKTRYCZNYCH: SZAFY ELEKTRYCZNE (STOLARSKIE I URZĄDZENIA) (opis zaktualizowany w publikacji Cennika 2024) | Obiekt: Modułowe urządzenia sterujące Użycie: montaż na szynie DIN. | Obiekt: Kontaktor dwubiegunowy AC7 Specyfikacja: - 2NA; - 25A; - 230V.,Material,General,cad,167.52,167.52,167.52,167.52,1,PLN,167.52,1.0,1,1,IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - ELEKTRYCZNE / SPECJALNE / DO KOMUNIKACJI: brak,Elektryczne
TOS26_PR.P61.099.031,PRODUKTY DO INSTALACJI ELEKTRYCZNYCH: SZAFY ELEKTRYCZNE (STOLARSKIE I URZĄDZENIA) (opis zaktualizowany w publikacji Cennika 2024) | Obiekt: Modułowe urządzenia sterujące Użycie: montaż na szynie DIN. | Obiekt: Kontaktor dwubiegunowy AC7 Specyfikacja: - 2NA; - 16A; - 230V.,Material,General,cad,120.03,120.03,120.03,120.03,1,PLN,120.03,1.0,1,1,IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - ELEKTRYCZNE / SPECJALNE / DO KOMUNIKACJI: brak,Elektryczne
TOS26_PR.P61.099.020,PRODUKTY DO INSTALACJI ELEKTRYCZNYCH: SZAFY ELEKTRYCZNE (STOLARSKIE I URZĄDZENIA) (opis zaktualizowany w publikacji Cennika 2024) | Przedmiot: Modułowe urządzenia sterujące Użycie: montaż na szynie DIN. | Przedmiot: Timery do oświetlenia schodów Specyfikacja: 16A AC1,Material,General,cad,202.68,202.68,202.68,202.68,1,PLN,202.68,1.0,1,1,IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - ELEKTRYCZNE / SPECJALNE / DO KOMUNIKACJI: brak,Elektryczne
TOS26_PR.P61.099.004,PRODUKTY DO INSTALACJI ELEKTRYCZNYCH: SZAFY ELEKTRYCZNE (STOLARSKIE I URZĄDZENIA) (opis zaktualizowany w publikacji Cennika 2024) | Obiekt: Modułowe urządzenia sterujące Użycie: montaż na szynie DIN. | Obiekt: Wyłącznik czasowy analogowy dzienny Specyfikacja: - 16A; - 1 szt.,Material,General,cad,220.36,220.36,220.36,220.36,1,PLN,220.36,1.0,1,1,IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - ELEKTRYCZNE / SPECJALNE / DO KOMUNIKACJI: brak,Elektryczne
TOS26_PR.P61.099.003,PRODUKTY DO INSTALACJI ELEKTRYCZNYCH: SZAFY ELEKTRYCZNE (STOLARSKIE I URZĄDZENIA) (opis zaktualizowany w publikacji Prezzario 2024) | Przedmiot: Modułowe urządzenia sterujące Użycie: montaż na szynie DIN. | Przedmiot: Modułowy wyłącznik zmierzchu Specyfikacja: próg jasności,Material,General,cad,265.75,265.75,265.75,265.75,1,PLN,265.75,1.0,1,1,IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - ELEKTRYCZNE / SPECJALNE / DO KOMUNIKACJI: brak,Elektryczne
TOS26_PR.P61.096.012,PRODUKTY DO INSTALACJI ELEKTRYCZNYCH: SZAFY ELEKTRYCZNE (STOLARSKIE I URZĄDZENIA) (opis zaktualizowany w publikacji Cennika 2024) | Obiekt: Modularne bezpieczniki Transformator: Użycie: montaż na szynie DIN Zgodność: norma EN 61558-2-6. | Obiekt: Transformator do dzwonków Spec,Material,General,cad,92.56,92.56,92.56,92.56,1,PLN,92.56,1.0,1,1,IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - ELEKTRYCZNE / SPECJALNE / DO KOMUNIKACJI: brak,Elektryczne
TOS26_PR.P61.096.004,PRODUKTY DO INSTALACJI ELEKTRYCZNYCH: SZAFY ELEKTRYCZNE (STOLARSKIE I URZĄDZENIA) (opis zaktualizowany w publikacji Cennika 2024) | Obiekt: Modularne bezpieczniki transformatorowe Zastosowanie: instalacje na szynie DIN Zgodność: norma EN 61558-2-6. | Obiekt: Bezpiecznik transformatorowy Specyfikacja,Material,General,cad,330.75,330.75,330.75,330.75,1,PLN,330.75,1.0,1,1,IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - ELEKTRYCZNE / SPECJALNE / DO KOMUNIKACJI: brak,Elektryczne
TOS26_PR.P61.092.002,"PRODUKTY DO INSTALACJI ELEKTRYCZNYCH: SZAFY ELEKTRYCZNE (STOLARSKIE I URZĄDZENIA) (opis zaktualizowany w publikacji Prezzario 2024) | Przedmiot: Wyłączniki nieautomatyczne, wyłączniki izolacyjne, modułowe Użycie: montaż na szynie DIN Zgodność: - normy CEI EN 60947-2; - CEI EN 60269-2",Material,General,cad,45.51,45.51,45.51,45.51,1,PLN,45.51,1.0,1,1,IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - ELEKTRYCZNE / SPECJALNE / DO KOMUNIKACJI: brak,Elektryczne
TOS26_PR.P61.091.013,"PRODUKTY DO INSTALACJI ELEKTRYCZNYCH: SZAFY ELEKTRYCZNE (STOLARSKIE I URZĄDZENIA) (opis zaktualizowany w publikacji Prezzario 2024) | Obiekt: Wyłączniki nieautomatyczne, wyłączniki modułowe Użycie: montaż na szynie DIN Zgodność: - normy CEI EN 60947-2; - CEI EN 60669-1.",Material,General,cad,124.76,124.76,124.76,124.76,1,PLN,124.76,1.0,1,1,IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - ELEKTRYCZNE / SPECJALNE / DO KOMUNIKACJI: brak,Elektryczne
TOS26_PR.P61.090.004,PRODUKTY DO INSTALACJI ELEKTRYCZNYCH: SZAFY ELEKTRYCZNE (STOLARSKIE I URZĄDZENIA) (opis zaktualizowany w publikacji Prezzario 2024) | Obiekt: Akcesoria Użycie: automatyczne i różnicowe modułowe wyłączniki do montażu na szynie DIN. | Obiekt: Cewka niskiego napięcia,Material,General,cad,172.0,172.0,172.0,172.0,1,PLN,172.0,1.0,1,1,IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - ELEKTRYCZNE / SPECJALNE / DO KOMUNIKACJI: brak,Elektryczne
TOS26_PR.P61.090.001,PRODUKTY DO INSTALACJI ELEKTRYCZNYCH: SZAFY ELEKTRYCZNE (STOLARSKIE I URZĄDZENIA) (opis zaktualizowany w publikacji Cennika 2024) | Obiekt: Akcesoria Użycie: automatyczne i różnicowe wyłączniki modularne do montażu na szynie DIN. | Obiekt: Kontakty pomocnicze Specyfikacja: 1NO+,Material,General,cad,104.24,104.24,104.24,104.24,1,PLN,104.24,1.0,1,1,IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - ELEKTRYCZNE / SPECJALNE / DO KOMUNIKACJI: brak,Elektryczne
TOS26_PR.P61.060.010,PRODUKTY DO INSTALACJI ELEKTRYCZNYCH: SZAFY ELEKTRYCZNE (STOLARSKIE I URZĄDZENIA) (opis zaktualizowany w publikacji Prezzario 2024) | Obiekt: Bipolowe wyłączniki różnicowoprądowe Cechy: typ AC Zastosowanie: podłączenie do modularnych wyłączników magnetotermicznych do montażu na szynie,Material,General,cad,592.8,592.8,592.8,592.8,1,PLN,592.8,1.0,1,1,IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - ELEKTRYCZNE / SPECJALNE / DO KOMUNIKACJI: brak,Elektryczne
TOS26_PR.P15.166.013,"Przedmiot: MATERIAŁY PLASTIKOWE I KOMPOZYTOWE | Rura z polietylenu wysokiej gęstości (PEAD) karbowana na zewnątrz i gładka wewnątrz, pęknięta i pokryta geotkaniną filtracyjną, z nacięciami wzdłuż obwodu do drenażu, wyposażona w system połączeń kielichowych z odpowiednią uszczelką",Material,General,m,276.38,276.38,276.38,276.38,1,PLN,276.38,1.0,1,1,INFRASTRUTTURE STRADALI,Toskański katalog cen robót publicznych (wydanie 2026),INFRASTRUKTURY DROGOWE,Drenaże
TOS26_PR.P15.166.012,"Przedmiot: MATERIAŁY PLASTIKOWE I KOMPOZYTOWE | Rura z polietylenu wysokiej gęstości (PEAD) karbowana na zewnątrz i gładka wewnątrz, pęknięta i pokryta geotkaniną filtracyjną, z nacięciami wzdłuż obwodu do drenażu, wyposażona w system połączeń kielichowych z odpowiednią uszczelką",Material,General,m,190.68,190.68,190.68,190.68,1,PLN,190.68,1.0,1,1,INFRASTRUTTURE STRADALI,Toskański katalog cen robót publicznych (wydanie 2026),INFRASTRUKTURY DROGOWE,Drenaże
TOS26_PR.P15.166.011,"Przedmiot: MATERIAŁY PLASTIKOWE I KOMPOZYTOWE | Rura z polietylenu wysokiej gęstości (PEAD) karbowana na zewnątrz i gładka wewnątrz, pęknięta i pokryta geotkaniną filtracyjną, z nacięciami wzdłuż obwodu do drenażu, wyposażona w system połączeń kielichowych z odpowiednią uszczelką",Material,General,m,130.74,130.74,130.74,130.74,1,PLN,130.74,1.0,1,1,INFRASTRUTTURE STRADALI,Toskański katalog cen robót publicznych (wydanie 2026),INFRASTRUKTURY DROGOWE,Drenaże
TOS26_PR.P15.166.010,"Przedmiot: MATERIAŁY PLASTIKOWE I KOMPOZYTOWE | Rura z polietylenu wysokiej gęstości (PEAD) karbowana na zewnątrz i gładka wewnątrz, pęknięta i pokryta geotkaniną filtracyjną, z nacięciami wzdłuż obwodu do drenażu, wyposażona w system połączeń kielichowych z odpowiednią uszczelką",Material,General,m,98.34,98.34,98.34,98.34,1,PLN,98.34,1.0,1,1,INFRASTRUTTURE STRADALI,Toskański katalog cen robót publicznych (wydanie 2026),INFRASTRUKTURY DROGOWE,Drenaże
TOS26_PR.P15.166.007,"Przedmiot: MATERIAŁY PLASTIKOWE I KOMPOZYTOWE | Rura z polietylenu wysokiej gęstości (PEAD) karbowana na zewnątrz i gładka wewnątrz, pęknięta i pokryta geotkaniną filtracyjną, z nacięciami wzdłuż obwodu do drenażu, wyposażona w system połączeń kielichowych z odpowiednią uszczelką",Material,General,m,62.12,62.12,62.12,62.12,1,PLN,62.12,1.0,1,1,INFRASTRUTTURE STRADALI,Toskański katalog cen robót publicznych (wydanie 2026),INFRASTRUKTURY DROGOWE,Drenaże
TOS26_PR.P15.166.006,"Przedmiot: MATERIAŁY PLASTIKOWE I KOMPOZYTOWE | Rura z polietylenu wysokiej gęstości (PEAD) karbowana na zewnątrz i gładka wewnątrz, pęknięta i pokryta geotkaniną filtracyjną, z nacięciami wzdłuż obwodu do drenażu, wyposażona w system połączeń kielichowych z odpowiednią uszczelką",Material,General,m,37.34,37.34,37.34,37.34,1,PLN,37.34,1.0,1,1,INFRASTRUTTURE STRADALI,Toskański katalog cen robót publicznych (wydanie 2026),INFRASTRUKTURY DROGOWE,Drenaże
TOS26_PR.P15.166.005,"Przedmiot: MATERIAŁY PLASTIKOWE I KOMPOZYTOWE | Rura z polietylenu wysokiej gęstości (PEAD) karbowana na zewnątrz i gładka wewnątrz, pęknięta i pokryta geotkaniną filtracyjną, z nacięciami wzdłuż obwodu do drenażu, wyposażona w system połączeń kielichowych z odpowiednią uszczelką",Material,General,m,22.18,22.18,22.18,22.18,1,PLN,22.18,1.0,1,1,INFRASTRUTTURE STRADALI,Toskański katalog cen robót publicznych (wydanie 2026),INFRASTRUKTURY DROGOWE,Drenaże
TOS26_PR.P15.166.004,"Przedmiot: MATERIAŁY PLASTIKOWE I KOMPOZYTOWE | Rura z polietylenu wysokiej gęstości (PEAD) karbowana na zewnątrz i gładka wewnątrz, pęknięta i pokryta geotkaniną filtracyjną, z nacięciami wzdłuż obwodu do drenażu, wyposażona w system połączeń kielichowych z odpowiednią uszczelką",Material,General,m,17.43,17.43,17.43,17.43,1,PLN,17.43,1.0,1,1,INFRASTRUTTURE STRADALI,Toskański katalog cen robót publicznych (wydanie 2026),INFRASTRUKTURY DROGOWE,Drenaże
TOS26_PR.P15.165.013,"Przedmiot: MATERIAŁY PLASTIKOWE I KOMPOZYTY | Rura z polietylenu wysokiej gęstości (PEAD), zewnętrznie karbowana i gładka wewnątrz, pęknięta, z nacięciami wzdłuż obwodu do drenażu, komplet z systemem złączek kielichowych z elastomerową uszczelką, do systemów kanalizacyjnych i drenażowych",Material,General,m,257.25,257.25,257.25,257.25,1,PLN,257.25,1.0,1,1,INFRASTRUTTURE STRADALI,Toskański katalog cen robót publicznych (wydanie 2026),INFRASTRUKTURY DROGOWE,Drenaże
TOS26_PR.P15.165.012,"Przedmiot: MATERIAŁY PLASTIKOWE I KOMPOZYTY | Rura z polietylenu wysokiej gęstości (PEAD), zewnętrznie karbowana i gładka wewnątrz, pęknięta, z nacięciami wzdłuż obwodu do drenażu, komplet z systemem złączek kielichowych z elastomerową uszczelką, do systemów kanalizacyjnych i drenażowych",Material,General,m,167.18,167.18,167.18,167.18,1,PLN,167.18,1.0,1,1,INFRASTRUTTURE STRADALI,Toskański katalog cen robót publicznych (wydanie 2026),INFRASTRUKTURY DROGOWE,Drenaże
TOS26_PR.P15.165.011,"Przedmiot: MATERIAŁY PLASTIKOWE I KOMPOZYTY | Rura z polietylenu wysokiej gęstości (PEAD), zewnętrznie karbowana i gładka wewnątrz, pęknięta, z nacięciami wzdłuż obwodu do drenażu, komplet z systemem złączek kielichowych z elastomerową uszczelką, do systemów kanalizacyjnych i drenażowych",Material,General,m,106.37,106.37,106.37,106.37,1,PLN,106.37,1.0,1,1,INFRASTRUTTURE STRADALI,Toskański katalog cen robót publicznych (wydanie 2026),INFRASTRUKTURY DROGOWE,Drenaże
TOS26_PR.P15.165.010,"Przedmiot: MATERIAŁY PLASTIKOWE I KOMPOZYTY | Rura z polietylenu wysokiej gęstości (PEAD), zewnętrznie karbowana i gładka wewnątrz, pęknięta, z nacięciami wzdłuż obwodu do drenażu, komplet z systemem złączek kielichowych z elastomerową uszczelką, do systemów kanalizacyjnych i drenażowych",Material,General,m,82.08,82.08,82.08,82.08,1,PLN,82.08,1.0,1,1,INFRASTRUTTURE STRADALI,Toskański katalog cen robót publicznych (wydanie 2026),INFRASTRUKTURY DROGOWE,Drenaże
